312, 1008.18, 
313, 1019.91, 
314, 1005.84, 
315, 996.81, 
316, 1069.75, 
317, 1020.69, 
318, 1012.48, 
319, 1025.29, 
320, 1010.62, 
321, 1031.52, 
322, 1025.72, 
323, 1000.87, 
324, 1057.09, 
325, 1061.56, 
326, 1041.31, 
327, 1028.17, 
328, 1073.09, 
329, 1065.72, 
330, 1073.77, 
331, 1080.56, 
332, 1100.94, 
333, 1050.87, 
334, 1089.43, 
335, 1085.5, 
336, 1057.34, 
337, 1113.23, 
338, 1062.25, 
339, 1108.01, 
340, 1069.99, 
341, 1104.59, 
342, 1098.47, 
343, 1109.27, 
344, 1133.07, 
345, 1102.57, 
346, 1127.52, 
347, 1130.97, 
348, 1136.68, 
349, 1122.52, 
350, 1133.86, 
351, 1130.0, 
352, 1127.54, 
353, 1131.44, 
354, 1120.15, 
355, 1120.84, 
356, 1145.26, 
357, 1124.54, 
358, 1168.36, 
359, 1158.2, 
360, 1172.68, 
361, 1208.18, 
362, 1171.63, 
363, 1170.7, 
364, 1174.67, 
365, 1162.32, 
366, 1168.01, 
367, 1222.83, 
368, 1212.12, 
369, 1197.2, 
370, 1223.24, 
371, 1201.78, 
372, 1191.97, 
373, 1206.6, 
374, 1244.17, 
375, 1207.25, 
376, 1216.43, 
377, 1256.46, 
378, 1220.59, 
379, 1247.66, 
380, 1274.21, 
381, 1269.17, 
382, 1222.78, 
383, 1285.29, 
384, 1265.82, 
385, 1207.61, 
386, 1275.79, 
387, 1291.41, 
388, 1271.75, 
389, 1322.7, 
390, 1264.01, 
391, 1293.92, 
392, 1281.88, 
393, 1282.71, 
394, 1287.86, 
395, 1301.56, 
396, 1299.25, 
397, 1301.12, 
398, 1350.06, 
399, 1273.51, 
400, 1289.65, 
401, 1310.82, 
402, 1354.25, 
403, 1356.99, 
404, 1292.25, 
405, 1332.03, 
406, 1412.52, 
407, 1417.91, 
408, 1342.27, 
409, 1365.2, 
410, 1356.73, 
411, 1362.01, 
412, 1348.58, 
413, 1385.57, 
414, 1354.6, 
415, 1369.1, 
416, 1365.06, 
417, 1361.64, 
418, 1406.19, 
419, 1387.43, 
420, 1417.95, 
421, 1426.61, 
422, 1417.6, 
423, 1375.32, 
424, 1410.82, 
425, 1419.28, 
426, 1385.52, 
427, 1385.76, 
428, 1415.92, 
429, 1423.18, 
430, 1502.91, 
431, 1439.13, 
432, 1428.97, 
433, 1470.33, 
434, 1443.61, 
435, 1448.86, 
436, 1474.75, 
437, 1451.93, 
438, 1481.69, 
439, 1427.27, 
440, 1446.66, 
441, 1490.47, 
442, 1401.2, 
443, 1459.7, 
444, 1467.75, 
445, 1502.23, 
446, 1518.37, 
447, 1507.77, 
448, 1494.92, 
449, 1538.53, 
450, 1502.21, 
451, 1511.49, 
452, 1513.3, 
453, 1533.24, 
454, 1580.06, 
455, 1539.96, 
456, 1570.71, 
457, 1543.08, 
458, 1580.8, 
459, 1537.17, 
460, 1487.67, 
461, 1547.96, 
462, 1543.74, 
463, 1558.07, 
464, 1583.2, 
465, 1577.04, 
466, 1566.67, 
467, 1583.64, 
468, 1525.16, 
469, 1622.06, 
470, 1523.04, 
471, 1604.42, 
472, 1615.76, 
473, 1676.18, 
474, 1610.0, 
475, 1618.28, 
476, 1633.67, 
477, 1636.41, 
478, 1596.6, 
479, 1590.63, 
480, 1634.17, 
481, 1694.41, 
482, 1630.84, 
483, 1575.6, 
484, 1647.89, 
485, 1674.95, 
486, 1631.7, 
487, 1596.5, 
488, 1656.59, 
489, 1623.19, 
490, 1618.4, 
491, 1707.08, 
492, 1703.38, 
493, 1676.24, 
494, 1639.52, 
495, 1678.72, 
496, 1691.74, 
497, 1709.38, 
498, 1705.63, 
499, 1653.97, 
500, 1656.25, 
501, 1713.06, 
502, 1666.46, 
503, 1764.74, 
504, 1740.57, 
505, 1719.0, 
506, 1744.39, 
507, 1725.94, 
508, 1762.18, 
509, 1727.75, 
510, 1817.67, 
511, 1726.72, 
512, 1735.01, 
513, 1735.78, 
514, 1721.88, 
515, 1762.48, 
516, 1742.54, 
517, 1798.44, 
518, 1763.41, 
519, 1737.52, 
520, 1815.19, 
521, 1785.91, 
522, 1755.31, 
523, 1824.46, 
524, 1803.05, 
525, 1773.0, 
526, 1834.44, 
527, 1833.53, 
528, 1778.67, 
529, 1822.28, 
530, 1824.75, 
531, 1800.41, 
532, 1848.5, 
533, 1871.73, 
534, 1835.85, 
535, 1813.87, 
536, 1860.26, 
537, 1814.72, 
538, 1771.63, 
539, 1814.96, 
540, 1871.72, 
541, 1910.12, 
542, 1856.96, 
543, 1846.68, 
544, 1835.94, 
545, 1901.73, 
546, 1885.42, 
547, 1909.03, 
548, 1873.98, 
549, 1955.94, 
550, 1899.27, 
551, 1864.89, 
552, 1821.81, 
553, 1938.24, 
554, 1915.88, 
555, 1883.88, 
556, 1898.93, 
557, 1954.59, 
558, 1952.88, 
559, 1951.66, 
560, 1941.02, 
561, 1974.81, 
562, 1919.17, 
563, 1988.66, 
564, 1991.06, 
565, 1963.92, 
566, 1947.25, 
567, 1962.27, 
568, 1945.86, 
569, 1923.46, 
570, 2018.4, 
571, 1962.93, 
572, 1997.55, 
573, 2010.42, 
574, 1969.21, 
575, 1983.02, 
576, 1990.49, 
577, 2036.77, 
578, 2010.16, 
579, 2037.08, 
580, 2056.08, 
581, 2024.71, 
582, 2036.41, 
583, 2039.79, 
584, 2027.85, 
585, 1990.96, 
586, 1976.57, 
587, 2098.62, 
588, 2060.39, 
589, 2054.93, 
590, 2080.29, 
591, 2088.3, 
592, 2100.85, 
593, 2058.37, 
594, 2026.53, 
595, 2082.76, 
596, 2026.0, 
597, 2067.0, 
598, 2017.23, 
599, 2101.56, 
600, 2155.26, 
601, 2055.65, 
602, 2072.73, 
603, 2139.97, 
604, 2132.06, 
605, 2109.96, 
606, 2066.41, 
607, 2149.94, 
608, 2097.96, 
609, 2072.39, 
610, 2141.46, 
611, 2106.32, 
612, 2184.35, 
613, 2186.57, 
614, 2185.8, 
615, 2207.36, 
616, 2154.02, 
617, 2242.59, 
618, 2200.52, 
619, 2203.68, 
620, 2143.08, 
621, 2155.2, 
622, 2202.27, 
623, 2228.6, 
624, 2188.11, 
625, 2192.49, 
626, 2209.02, 
627, 2185.33, 
628, 2194.02, 
629, 2202.72, 
630, 2166.76, 
631, 2197.08, 
632, 2245.21, 
633, 2235.66, 
634, 2260.08, 
635, 2217.53, 
636, 2209.18, 
637, 2187.31, 
638, 2297.4, 
639, 2323.87, 
640, 2247.06, 
641, 2260.69, 
642, 2149.01, 
643, 2237.89, 
644, 2297.64, 
645, 2274.66, 
646, 2275.26, 
647, 2279.68, 
648, 2204.92, 
649, 2321.08, 
650, 2245.7, 
651, 2305.55, 
652, 2293.05, 
653, 2298.78, 
654, 2288.89, 
655, 2355.31, 
656, 2240.5, 
657, 2306.73, 
658, 2396.36, 
659, 2392.94, 
660, 2312.94, 
661, 2440.42, 
662, 2386.63, 
663, 2331.79, 
664, 2364.52, 
665, 2296.88, 
666, 2289.96, 
