0, 1, 4096, 262144, 37.7
1, 1, 4096, 524288, 59.3
2, 1, 4096, 1048576, 110.3
3, 1, 4096, 2097152, 219.0
4, 1, 4096, 4194304, 500.1
5, 1, 4096, 8388608, 985.1
6, 1, 4096, 16777216, 2019.3
7, 1, 4096, 33554432, 4802.3
8, 1, 8192, 262144, 21.2
9, 1, 8192, 524288, 42.6
10, 1, 8192, 1048576, 87.9
11, 1, 8192, 2097152, 176.7
12, 1, 8192, 4194304, 420.8
13, 1, 8192, 8388608, 781.1
14, 1, 8192, 16777216, 1801.8
15, 1, 8192, 33554432, 3679.3
16, 1, 16384, 262144, 31.9
17, 1, 16384, 524288, 37.3
18, 1, 16384, 1048576, 78.3
19, 1, 16384, 2097152, 159.9
20, 1, 16384, 4194304, 321.9
21, 1, 16384, 8388608, 695.5
22, 1, 16384, 16777216, 1564.9
23, 1, 16384, 33554432, 3357.1
24, 1, 32768, 262144, 31.5
25, 1, 32768, 524288, 37.6
26, 1, 32768, 1048576, 74.3
27, 1, 32768, 2097152, 155.9
28, 1, 32768, 4194304, 320.6
29, 1, 32768, 8388608, 663.5
30, 1, 32768, 16777216, 1465.8
31, 1, 32768, 33554432, 3142.1
32, 1, 65536, 262144, 19.8
33, 1, 65536, 524288, 51.2
34, 1, 65536, 1048576, 77.6
35, 1, 65536, 2097152, 147.1
36, 1, 65536, 4194304, 288.4
37, 1, 65536, 8388608, 642.9
38, 1, 65536, 16777216, 1428.2
39, 1, 65536, 33554432, 2963.4
40, 1, 131072, 262144, 24.0
41, 1, 131072, 524288, 48.0
42, 1, 131072, 1048576, 91.7
43, 1, 131072, 2097152, 159.0
44, 1, 131072, 4194304, 293.3
45, 1, 131072, 8388608, 615.8
46, 1, 131072, 16777216, 1409.6
47, 1, 131072, 33554432, 2950.3
48, 1, 262144, 262144, 22.3
49, 1, 262144, 524288, 49.3
50, 1, 262144, 1048576, 95.5
51, 1, 262144, 2097152, 171.0
52, 1, 262144, 4194304, 334.0
53, 1, 262144, 8388608, 626.8
54, 1, 262144, 16777216, 1389.2
55, 1, 262144, 33554432, 2945.3
56, 1, 524288, 262144, 20.8
57, 1, 524288, 524288, 46.8
58, 1, 524288, 1048576, 104.0
59, 1, 524288, 2097152, 187.4
60, 1, 524288, 4194304, 366.2
61, 1, 524288, 8388608, 696.3
62, 1, 524288, 16777216, 1364.0
63, 1, 524288, 33554432, 2901.6
64, 2, 4096, 262144, 33.5
65, 2, 4096, 524288, 58.1
66, 2, 4096, 1048576, 105.4
67, 2, 4096, 2097152, 206.5
68, 2, 4096, 4194304, 397.6
69, 2, 4096, 8388608, 912.3
70, 2, 4096, 16777216, 1992.0
71, 2, 4096, 33554432, 4645.4
72, 2, 8192, 262144, 26.2
73, 2, 8192, 524288, 53.2
74, 2, 8192, 1048576, 93.0
75, 2, 8192, 2097152, 172.2
76, 2, 8192, 4194304, 383.4
77, 2, 8192, 8388608, 763.4
78, 2, 8192, 16777216, 1697.1
79, 2, 8192, 33554432, 3850.3
