0,8,10000,33554432,2558.2
1,8,20000,33554432,2497.1
2,8,30000,33554432,2243.7
3,8,40000,33554432,2160.0
4,8,50000,33554432,2200.9
5,8,60000,33554432,2155.9
6,8,70000,33554432,2218.6
7,8,80000,33554432,2347.2
8,8,90000,33554432,2523.6
9,8,100000,33554432,2413.5
10,8,110000,33554432,2723.7
11,8,120000,33554432,2530.6
12,8,130000,33554432,2546.3
13,8,140000,33554432,2586.5
14,8,150000,33554432,2379.1
15,8,160000,33554432,2399.3
16,8,170000,33554432,2165.1
17,8,180000,33554432,2323.1
18,8,190000,33554432,2382.1
19,8,200000,33554432,2322.1
20,8,210000,33554432,2374.1
21,8,220000,33554432,2329.5
22,8,230000,33554432,2538.0
23,8,240000,33554432,2394.6
24,8,250000,33554432,2353.2
25,8,260000,33554432,2257.1
26,8,270000,33554432,2426.6
27,8,280000,33554432,2533.8
28,8,290000,33554432,2408.3
29,8,300000,33554432,2452.4
30,8,310000,33554432,2477.2
31,8,320000,33554432,2335.6
32,8,330000,33554432,2450.1
33,8,340000,33554432,2386.8
34,8,350000,33554432,2441.1
35,8,360000,33554432,2485.4
36,8,370000,33554432,2451.7
37,8,380000,33554432,2282.1
38,8,390000,33554432,2433.2
39,8,400000,33554432,2333.8
40,8,410000,33554432,2407.0
41,8,420000,33554432,2350.7
42,8,430000,33554432,2437.2
43,8,440000,33554432,2442.8
44,8,450000,33554432,2648.8
45,8,460000,33554432,2501.1
46,8,470000,33554432,2404.4
47,8,480000,33554432,2540.1
48,8,490000,33554432,2665.1
49,8,500000,33554432,2703.2
