1, 1.0
2, 1.2191074954541041
3, 1.5901727051578576
4, 1.7548328364284735
5, 2.012591360329573
6, 2.167493145853139
7, 2.3881129422468135
8, 2.496166645418684
9, 2.6784075009301707
10, 2.81661663575256
11, 2.9846905131366577
12, 3.0867831657643987
13, 3.2078681806911242
14, 3.278788323795618
15, 3.446592395594978
16, 3.527593148636167
17, 3.6860538635343443
18, 3.7502590486804404
19, 3.8929372855405564
20, 3.946460525345013
21, 4.099372092197038
22, 4.159835179999277
23, 4.266340364728653
24, 4.342412137431029
25, 4.489819794270678
26, 4.4959137108951435
27, 4.6118010298611045
28, 4.689575855056332
29, 4.798454244013803
30, 4.879449183935782
31, 4.961869430279811
32, 5.041094909689324
33, 5.021737542424293
34, 5.180770395099582
35, 5.271529551472422
36, 5.297308515542985
37, 5.433449311032543
38, 5.536851529478492
39, 5.5731717204889675
40, 5.587330685270252
41, 5.676172192623455
42, 5.687185723278016
43, 5.831427342528011
44, 5.865138408409667
45, 5.9379204057992405
46, 6.018237627733456
47, 6.090336895971988
48, 6.105246848259897
49, 6.1919385105224105
50, 6.188684287764302
51, 6.376153660931094
52, 6.394151461810874
53, 6.439072529931064
54, 6.531629621124221
55, 6.61666734538229
56, 6.579683684635698
57, 6.7004607969062535
58, 6.759777224628186
59, 6.809815170501875
60, 6.823277835849763
61, 6.9411388417183275
62, 6.965591776724417
63, 7.049860973559732
64, 7.067385873230651
65, 7.181561370733145
66, 7.284761510095802
67, 7.269573937738202
68, 7.306187547861399
69, 7.3288059378576875
70, 7.397059774632842
71, 7.545735044714315
72, 7.654031432697165
73, 7.621127789464219
74, 7.582298313145763
75, 7.747837914358145
76, 7.74573119582566
77, 7.755446559697436
78, 7.839026144888423
79, 7.896502494853448
80, 7.988920719975214
81, 8.021308373786713
82, 7.907590784629001
83, 7.990052135163403
84, 8.073451073112716
85, 8.166830264000316
86, 8.208204046375142
87, 8.286012635553325
88, 8.243558123100414
89, 8.353909608036806
90, 8.463079684935702
91, 8.399568570833711
92, 8.508158884894437
93, 8.506634244580251
94, 8.63384305096062
95, 8.653701366752841
96, 8.718632572325074
97, 8.737941898791409
98, 8.80916382188277
99, 8.886063606845404
100, 8.882234232399666
101, 8.924946956321472
102, 8.971100056692572
103, 9.062247776442323
104, 9.041890071443671
105, 9.06739810923998
106, 9.112591122021227
107, 9.153991598960408
108, 9.209251115626824
109, 9.271486570358709
110, 9.337121201610033
111, 9.27868324532336
112, 9.446658118489792
113, 9.411433553492207
114, 9.542313437893661
115, 9.523286254055005
116, 9.5754333708571
117, 9.627524867041222
118, 9.63215464787777
119, 9.624108032078986
120, 9.73689681791594
121, 9.736817574855214
122, 9.818303332156699
123, 9.821279836878116
124, 9.801134381238874
125, 10.011024985181523
126, 10.00057890713016
127, 9.936879297159438
128, 10.041990109862162
129, 10.023991674029746
130, 10.160977430325568
131, 10.138151749751673
132, 10.077203797198292
133, 10.268419504356372
134, 10.241605542285043
135, 10.33931851430243
136, 10.290318624379257
137, 10.42017355885627
138, 10.358076451220448
139, 10.504624597355313
140, 10.598308702228111
141, 10.534059502667985
142, 10.508605109076964
143, 10.59094523646456
144, 10.619175616676651
145, 10.687118860775602
146, 10.725256111211309
147, 10.728405346137437
148, 10.759043038590786
149, 10.936864090674186
150, 10.886569122313794
151, 10.896176479752414
152, 10.908064029936098
153, 11.016283615500345
154, 10.949125989434533
155, 10.94149413352776
156, 11.11072550797001
157, 11.050360318217104
158, 11.150712514060288
159, 11.107458742978768
160, 11.332696324490488
161, 11.259788763404915
162, 11.26636516164098
163, 11.260968468045524
164, 11.337150098478544
165, 11.310799583328961
166, 11.485289928950436
167, 11.534098986635078
168, 11.554628092903426
169, 11.543401789525802
170, 11.65227722228222
171, 11.542301276197264
172, 11.582506711313753
173, 11.516702753508241
174, 11.74875823785263
175, 11.716680862036107
176, 11.740154795414023
177, 11.64892214342485
178, 11.907419555594817
179, 11.983650324745962
180, 11.84568311853644
181, 11.87468019203111
182, 11.76784990823993
183, 11.954716293505271
184, 12.109575377887888
185, 12.078912964086138
186, 12.017235361888774
187, 12.200226069371766
188, 12.068330969126416
189, 12.172536529470877
190, 12.194345675654317
191, 12.068499927674175
192, 12.24035663000295
193, 12.430503614636642
194, 12.284482456905378
195, 12.376317474470293
196, 12.395035999879056
197, 12.443840645132019
198, 12.493368318750331
199, 12.468816365386514
200, 12.641691507537898
201, 12.611543609864661
202, 12.54273362739068
203, 12.69562942519303
204, 12.653821730876878
205, 12.68614213425151
206, 12.707265960170094
207, 12.785516470228762
208, 12.843046829851911
209, 12.8688087855131
210, 12.734493527334731
211, 12.925767882059569
212, 12.894233828322001
213, 12.847478279813073
214, 12.993583027941376
215, 13.035040059528718
216, 13.017155413568
217, 13.163898168771224
218, 13.184743255767634
219, 13.07138033429536
220, 13.176385396877636
221, 13.290086206300822
222, 13.308647076505691
223, 13.222579517396548
224, 13.431120554875836
225, 13.340625861660344
226, 13.3399556806722
227, 13.391972046249386
228, 13.473679800195049
229, 13.568142653338294
230, 13.385908563642984
231, 13.56032289081113
232, 13.501840419579866
233, 13.507634380947996
234, 13.733874068168767
235, 13.69590170329407
236, 13.54963533054307
237, 13.568821885175433
238, 13.72299350736671
239, 13.721603150177097
240, 13.768429865483958
241, 13.729691906217955
242, 13.77024712815201
243, 13.752067947486383
244, 13.796814952366784
245, 13.931630088408026
246, 14.042333097683489
247, 13.85028118255124
248, 13.991674345266164
249, 13.923124109880305
250, 14.032518913875695
251, 14.050530986480348
252, 14.125122108381017
253, 14.08676758196822
254, 14.022863538333722
255, 14.258580148335179
256, 14.08489692810408
257, 14.163055187633198
258, 14.217696954904037
259, 14.328926747614847
260, 14.273002046309648
261, 14.316653545420737
262, 14.322782380005286
263, 14.393798306923966
264, 14.448806983527742
265, 14.418541980159608
266, 14.335828921994777
267, 14.426423533370151
268, 14.573137630218524
269, 14.497171629545745
270, 14.455393948376257
271, 14.575076536824103
272, 14.56612228504317
273, 14.489167389126585
274, 14.727904913975781
275, 14.672572272594387
276, 14.70384780654219
277, 14.790525477690089
278, 14.747081723574299
279, 14.751807393951758
280, 14.860194556522465
281, 14.784610819608814
282, 14.965621050369064
283, 14.842193578138207
284, 14.967360593379501
285, 15.066623702902408
286, 14.995473839235109
287, 15.103915402619192
288, 15.001195280917155
289, 15.14404829638241
290, 15.06663729937525
291, 15.154789639302143
292, 15.088186382686507
293, 15.124509239289406
294, 15.264273433390455
295, 15.241684265909344
296, 15.30215392920923
297, 15.202466155593077
298, 15.345639117265696
299, 15.672311407024667
300, 15.294094904472056
301, 15.360446080638713
302, 15.377425285274896
303, 15.375726903515684
304, 15.44738551630659
305, 15.491362877833767
306, 15.684530004824213
307, 15.652781917135036
308, 15.496806449135002
309, 15.424164849994051
310, 15.4929931990031
311, 15.527359873067011
312, 15.629696939265722
313, 15.800873249138249
314, 15.67963955140405
315, 15.632471985112739
316, 15.91337746218099
317, 15.87436212800896
318, 15.826893443379777
319, 15.826999532641665
320, 15.767904362469952
321, 15.758179898574081
322, 15.949667794010079
323, 15.89181980133367
324, 16.047415729932222
325, 15.855875026365375
326, 16.032228903880764
327, 15.951626419276025
328, 16.1393858895337
329, 16.02960336931605
330, 16.071116227583865
331, 16.101364891074233
332, 16.191720766483872
333, 16.136878652573767
334, 16.203705288993717
335, 16.2666314940276
336, 16.292539180346978
337, 16.213751258341265
338, 16.183310909333343
339, 16.434181579140677
340, 16.351067877780764
341, 16.35984383045871
342, 16.448695478457854
343, 16.56613610145301
344, 16.503241001196876
345, 16.28182114564934
346, 16.50060090177613
347, 16.56501168195228
348, 16.587915858595103
349, 16.491885722271547
350, 16.610985670588963
351, 16.682639371971224
352, 16.671946743393594
353, 16.615922479331914
354, 16.641980930557164
355, 16.68775508216616
356, 16.72103551952426
357, 16.661504182531363
358, 16.754840980120683
359, 16.65787342274302
360, 16.829213256475235
361, 16.876514426546574
362, 16.926198883398584
363, 17.054692766327857
364, 16.95089357072013
365, 16.738732351650707
366, 16.91691815233439
367, 17.01788862188914
368, 17.143698174074032
369, 17.099279096525397
370, 16.985101157359107
371, 16.91646656612095
372, 17.11881023980695
373, 17.2929760093757
374, 17.11562681489159
375, 17.14334504666022
376, 17.33148297682431
377, 17.212315008122083
378, 17.263199707557177
379, 17.321186787680034
380, 17.331433427216595
381, 17.53248827196656
382, 17.307884415906727
383, 17.226978324034352
384, 17.33302850244627
385, 17.37923854669631
386, 17.39078328563316
387, 17.29158138339112
388, 17.50784721564208
389, 17.553188604423422
390, 17.401149506471587
391, 17.53001171882244
